convolution_P100_processed,,,,,,,,,,
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,,,,
Genetic local search,0.632953447153451,0.355590402530512,0.02,44.14,11.6391492781203,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.765600327072545,0.183308357666306,0,50.58,0.49856938190329,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.710576010133847,0.300574082025918,0.08,45.32,9.56916817658864,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.764772254722423,0.195286258472061,0.02,50.66,0.478518120698406,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.702191853753815,0.335270182186363,0.02,45.7,9.81096845580579,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.680293594643427,0.299277139806475,0.02,50.82,0.388087934491604,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.490281971569873,0.414267710105787,0.06,39.1,14.4352883940851,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.61920506411861,0.287018580886232,0,50.5,0.505076272276105,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.67470980614364,0.309758003800109,0.06,45.72,9.08023194884899,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.753563221182528,0.191772505656261,0,50.78,0.41845195759648,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.496059652709064,0.383045153008373,0,43.12,12.404146772062,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.702806279480836,0.24310048692336,0,50.74,0.443087497693452,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.571520342715158,0.370172701427175,0.02,42.14,12.1772789427269,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.750046723400934,0.19371045566585,0,50.5,0.505076272276105,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.63398008249734,0.362615417948354,0.02,42.88,11.9874764582349,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.731464046658503,0.22264973992967,0.04,50.8,0.404061017820884,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.552534518415496,0.392055080230919,0,41.68,12.7350392417847,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.738662893869966,0.230502529719916,0.02,50.76,0.4314191105869,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.598283596114402,0.364925330139463,0.02,41.2,13.0039240545432,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.777819171511311,0.15733489035482,0,50.58,0.49856938190329,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.675830809083301,0.285124655503443,0,43.46,10.5602450497232,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.758974239006115,0.152491326621269,0.06,50.76,0.4314191105869,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.605266377038112,0.358082704716757,0.04,41.16,12.5768819340755,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.79230072336441,0.225885013042045,0.04,50.7,0.462910049886276,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.665195216240986,0.380812159752909,0.06,43.68,12.1477973144038,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.777545082294303,0.210571090098761,0.06,50.48,0.504672049504448,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.714858295774506,0.353740950880723,0.16,45.3,9.88350512062334,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.834094571740812,0.20301419661637,0.12,50.74,0.443087497693452,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.677013069374324,0.367856472589235,0.08,43.48,12.6414284907092,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.805822618966119,0.220647067745257,0.08,50.74,0.443087497693452,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.718337375956505,0.348184958409119,0.16,44.16,10.8990918925217,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.811636940256926,0.200737042371275,0.06,50.4,0.494871659305394,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.526411094271963,0.423197521789211,0.06,37.78,13.3772423258644,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.743234547342524,0.26982732197947,0,50.58,0.49856938190329,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.642399014187418,0.385418632232674,0.08,41.6,11.7560232065377,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.748069817024526,0.263872874146928,0.06,50.72,0.453557367611073,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.617579014766673,0.366497913291228,0.06,39.78,11.2472944592494,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.660578649080479,0.315140639043365,0.02,50.42,0.49856938190329,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.58677846583392,0.38266937282404,0.08,37.22,13.3022784606585,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.73775494603388,0.236477792498788,0.02,50.64,0.484873221385061,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.540877255636043,0.36589879788761,0.02,37.86,11.7490946242592,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.739209514922528,0.29710851419727,0.08,50.68,0.471212071499161,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.600135709713315,0.406644927353797,0.14,37.1,12.487136238088,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.794149155301666,0.195263562952107,0.02,50.64,0.484873221385061,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.63063246309969,0.366215582327545,0.06,40.4,11.3766678526083,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.838519105617639,0.155319394850469,0.08,50.66,0.478518120698406,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.582921294890453,0.4161657673051,0.12,38.04,12.1200794770749,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.806953189849854,0.227831903638351,0.1,50.68,0.471212071499161,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.699354220292103,0.349450468032266,0.14,38.9,11.2399615076689,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.807641071823498,0.200171124026855,0.02,50.56,0.501426536422407,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.612654428963981,0.397761816003832,0.12,36.66,12.4451613415145,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.797479303673158,0.148917995394258,0.02,50.64,0.484873221385061,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.607426218493598,0.359909897342955,0.02,36.64,11.8231181356265,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.578964422073064,0.254521030677678,0,50.84,0.370328039909021,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.570715411011237,0.386812934213969,0,43.16,12.5833709509732,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.541796766237983,0.29178873178955,0,50.52,0.504672049504448,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
